experiment,level,map_seed,planner_seed,method,variant,success,planning_time,first_solution_iteration,node_count,path_length,reverse_length,switch_count
density,40,4,4,RRT*,RRT*,1,29.326581954956055,364,401,157.3105895772851,0.0,0
density,40,4,5,RRT*,RRT*,1,23.182103872299194,374,263,141.1626810044308,0.0,0
density,40,4,7,Hybrid,Hybrid,1,6.976651906967163,56,82,116.51080505641235,0.0,0
density,40,4,7,RRT*,RRT*,1,14.11598515510559,229,254,128.814651607398,0.0,0
density,40,4,7,GoalBias,GoalBias,1,12.230724811553955,184,147,143.73200371501142,0.0,0
density,40,4,6,Hybrid,Hybrid,1,20.858842134475708,691,219,129.84987330682873,0.0,0
density,40,4,8,GoalBias,GoalBias,1,6.153779983520508,68,130,138.36834204521264,0.0,0
density,40,4,8,Hybrid,Hybrid,1,5.6277852058410645,150,94,140.92874006892578,0.0,0
density,40,4,9,Hybrid,Hybrid,1,4.921970844268799,64,91,104.91494687563103,0.0,0
density,40,4,8,RRT*,RRT*,1,14.83838415145874,273,220,171.44924554576897,0.0,0
density,40,4,6,RRT*,RRT*,1,45.67561888694763,693,501,246.4000406820657,0.0,0
overlap,0.0,0,0,GoalBias,GoalBias,1,5.683960914611816,73,134,174.4221806590773,0.0,0
density,40,4,9,GoalBias,GoalBias,1,12.966898202896118,372,199,123.62083746513471,0.0,0
overlap,0.0,0,0,Hybrid,Hybrid,1,4.0263731479644775,78,88,140.2938345604685,0.0,0
overlap,0.0,0,0,RRT*,RRT*,1,13.451919078826904,227,250,146.07050638603732,0.0,0
overlap,0.0,0,1,Hybrid,Hybrid,1,4.869874000549316,47,98,156.39713280021994,0.0,0
overlap,0.0,0,2,GoalBias,GoalBias,1,4.79181694984436,83,117,116.44128729191452,0.0,0
density,40,4,9,RRT*,RRT*,1,29.988471031188965,488,409,176.68000942682548,0.0,0
overlap,0.0,0,2,Hybrid,Hybrid,1,4.354432106018066,118,89,90.76132855813486,0.0,0
overlap,0.0,0,3,GoalBias,GoalBias,1,6.14483118057251,77,136,129.8429039215952,0.0,0
overlap,0.0,0,1,GoalBias,GoalBias,1,24.511668920516968,549,401,196.76271580822555,0.0,0
overlap,0.0,0,3,Hybrid,Hybrid,1,3.7685909271240234,50,97,131.163330269363,0.0,0
overlap,0.0,0,2,RRT*,RRT*,1,21.179479122161865,448,393,124.87630403414205,0.0,0
overlap,0.0,0,4,GoalBias,GoalBias,1,4.7651660442352295,80,126,143.83850839286666,0.0,0
overlap,0.0,0,3,RRT*,RRT*,1,19.071486949920654,335,335,183.66812960981105,0.0,0
overlap,0.0,0,4,Hybrid,Hybrid,1,8.416491985321045,241,183,163.83563246476498,0.0,0
overlap,0.0,0,5,RRT*,RRT*,1,8.343946933746338,156,212,122.08537513483583,0.0,0
overlap,0.0,0,5,Hybrid,Hybrid,1,4.672554016113281,75,106,152.8343494238453,0.0,0
overlap,0.0,0,5,GoalBias,GoalBias,1,13.355568885803223,303,238,148.92196757264756,0.0,0
overlap,0.0,0,4,RRT*,RRT*,1,24.928826093673706,364,382,172.0639692451525,0.0,0
overlap,0.0,0,1,RRT*,RRT*,1,52.58301782608032,890,739,142.8604545602847,0.0,0
overlap,0.0,0,6,RRT*,RRT*,1,12.785321950912476,220,233,143.02259156240132,0.0,0
overlap,0.0,0,7,RRT*,RRT*,1,6.345178127288818,75,157,136.66162326770316,0.0,0
overlap,0.0,0,7,Hybrid,Hybrid,1,4.004053592681885,51,96,144.55014044292184,0.0,0
overlap,0.0,0,7,GoalBias,GoalBias,1,6.327683687210083,69,125,129.0962236415794,0.0,0
overlap,0.0,0,6,Hybrid,Hybrid,1,13.647873640060425,288,190,165.8620124913623,0.0,0
overlap,0.0,0,8,Hybrid,Hybrid,1,3.4634037017822266,42,87,149.53471113031108,0.0,0
overlap,0.0,0,8,GoalBias,GoalBias,1,7.5522401332855225,131,156,121.79192131209801,0.0,0
overlap,0.0,0,6,GoalBias,GoalBias,1,24.357923984527588,412,387,131.4850819699863,0.0,0
overlap,0.0,0,8,RRT*,RRT*,1,9.574377059936523,111,191,177.6893620376317,0.0,0
overlap,0.0,0,9,GoalBias,GoalBias,1,4.5971198081970215,59,122,147.6375255937978,0.0,0
overlap,0.0,0,9,Hybrid,Hybrid,1,4.342138767242432,66,88,119.91231925197373,0.0,0
overlap,0.0,1,0,Hybrid,Hybrid,1,3.4762840270996094,67,87,149.96862024877908,0.0,0
overlap,0.0,1,0,GoalBias,GoalBias,1,6.436596155166626,133,122,138.7212846058197,0.0,0
overlap,0.0,0,9,RRT*,RRT*,1,16.629148960113525,319,309,144.9625155590184,0.0,0
overlap,0.0,1,1,GoalBias,GoalBias,1,14.242641925811768,307,253,143.64358481131666,0.0,0
overlap,0.0,1,0,RRT*,RRT*,1,30.591845989227295,567,482,182.9211628005264,0.0,0
overlap,0.0,1,2,Hybrid,Hybrid,1,5.8009161949157715,105,116,149.48736847143596,0.0,0
overlap,0.0,1,1,RRT*,RRT*,1,33.97697472572327,611,544,227.10963441428623,0.0,0
overlap,0.0,1,1,Hybrid,Hybrid,1,32.87668800354004,451,279,163.05912172303294,0.0,0
overlap,0.0,1,2,GoalBias,GoalBias,1,25.050325393676758,662,399,160.14656487961213,0.0,0
overlap,0.0,1,3,GoalBias,GoalBias,1,20.563927173614502,563,324,120.21543322508121,0.0,0
overlap,0.0,1,2,RRT*,RRT*,1,47.4173538684845,861,704,127.30721769996154,0.0,0
overlap,0.0,1,4,GoalBias,GoalBias,1,3.723212957382202,60,112,104.34632157238015,0.0,0
overlap,0.0,1,5,RRT*,RRT*,1,8.111204147338867,177,212,125.8544400655504,0.0,0
overlap,0.0,1,4,RRT*,RRT*,1,27.55281114578247,577,488,218.46229620771462,0.0,0
overlap,0.0,1,3,Hybrid,Hybrid,1,31.243720054626465,557,315,118.49966847612383,0.0,0
overlap,0.0,1,4,Hybrid,Hybrid,1,16.343281984329224,404,267,148.09799888022835,0.0,0
overlap,0.0,1,5,Hybrid,Hybrid,1,6.470560073852539,115,127,149.20328153252288,0.0,0
overlap,0.0,1,6,RRT*,RRT*,1,8.255782842636108,128,185,156.42583155603515,0.0,0
overlap,0.0,1,6,GoalBias,GoalBias,1,4.651453971862793,59,113,117.54086670778709,0.0,0
overlap,0.0,1,3,RRT*,RRT*,1,44.75165605545044,719,657,157.8889117646958,0.0,0
overlap,0.0,1,6,Hybrid,Hybrid,1,4.2433249950408936,114,115,153.9784822938357,0.0,0
overlap,0.0,1,7,Hybrid,Hybrid,1,3.4151668548583984,63,89,113.37861918727222,0.0,0
overlap,0.0,1,7,RRT*,RRT*,1,5.974118947982788,130,146,116.7548026011004,0.0,0
overlap,0.0,1,5,GoalBias,GoalBias,1,16.814531087875366,497,284,208.53958032412748,0.0,0
overlap,0.0,1,7,GoalBias,GoalBias,1,7.187179088592529,183,144,158.36739143276745,0.0,0
overlap,0.0,1,8,Hybrid,Hybrid,1,6.5527119636535645,145,153,131.89059285671593,0.0,0
overlap,0.0,1,9,GoalBias,GoalBias,1,5.199152946472168,105,133,114.82638579313745,0.0,0
overlap,0.0,1,9,RRT*,RRT*,1,6.987590074539185,181,197,128.17814107244436,0.0,0
overlap,0.0,1,9,Hybrid,Hybrid,1,2.1871299743652344,36,70,127.20940744304214,0.0,0
overlap,0.0,2,0,GoalBias,GoalBias,1,15.917367935180664,653,252,193.82038181751292,0.0,0
overlap,0.0,1,8,RRT*,RRT*,1,33.35554099082947,675,627,202.6620695102095,0.0,0
overlap,0.0,2,0,Hybrid,Hybrid,1,21.759833812713623,502,347,143.52916616996623,0.0,0
overlap,0.0,2,0,RRT*,RRT*,1,26.95547389984131,592,455,157.2748112493337,0.0,0
overlap,0.0,2,1,Hybrid,Hybrid,1,6.102468967437744,176,138,150.59662841814946,0.0,0
overlap,0.0,2,1,GoalBias,GoalBias,1,7.574906826019287,91,162,109.13452919284006,0.0,0
overlap,0.0,2,2,Hybrid,Hybrid,1,2.264131784439087,34,70,109.57470885463955,0.0,0
overlap,0.0,2,2,GoalBias,GoalBias,1,4.031509160995483,84,118,122.52802863328444,0.0,0
overlap,0.0,2,1,RRT*,RRT*,1,17.07690405845642,472,381,170.80630992997973,0.0,0
overlap,0.0,2,3,Hybrid,Hybrid,1,2.4091808795928955,52,76,112.74017271666264,0.0,0
overlap,0.0,2,3,GoalBias,GoalBias,1,3.7225120067596436,52,113,125.48039068953872,0.0,0
overlap,0.0,2,2,RRT*,RRT*,1,12.74811315536499,311,264,178.8091149703323,0.0,0
overlap,0.0,2,4,GoalBias,GoalBias,1,3.9001781940460205,49,116,144.51895647316746,0.0,0
overlap,0.0,1,8,GoalBias,GoalBias,1,50.822141885757446,843,575,243.09532188701886,0.0,0
overlap,0.0,2,4,Hybrid,Hybrid,1,2.749494791030884,34,79,138.6855336349073,0.0,0
overlap,0.0,2,3,RRT*,RRT*,1,13.13797402381897,335,281,175.5250070812318,0.0,0
overlap,0.0,2,5,Hybrid,Hybrid,1,2.4565861225128174,38,70,103.93280902153883,0.0,0
overlap,0.0,2,5,GoalBias,GoalBias,1,5.936770915985107,136,143,150.96077357502642,0.0,0
overlap,0.0,2,4,RRT*,RRT*,1,15.472490072250366,364,304,163.88871111846697,0.0,0
overlap,0.0,2,6,Hybrid,Hybrid,1,4.765643835067749,116,131,133.74084711589157,0.0,0
overlap,0.0,2,5,RRT*,RRT*,1,13.20553708076477,371,335,132.55882264325967,0.0,0
overlap,0.0,2,6,GoalBias,GoalBias,1,10.955792665481567,271,223,164.783665096628,0.0,0
overlap,0.0,2,7,GoalBias,GoalBias,1,3.5570590496063232,48,101,114.54678500548258,0.0,0
overlap,0.0,2,7,Hybrid,Hybrid,1,3.481618881225586,125,88,159.18553154291897,0.0,0
overlap,0.0,2,7,RRT*,RRT*,1,10.108698844909668,180,223,154.80497263912704,0.0,0
overlap,0.0,2,8,GoalBias,GoalBias,1,6.357306957244873,135,167,127.35347736964252,0.0,0
overlap,0.0,2,8,Hybrid,Hybrid,1,6.791130065917969,154,156,132.160233564606,0.0,0
overlap,0.0,2,9,GoalBias,GoalBias,1,4.789608955383301,103,115,164.60802071026862,0.0,0
overlap,0.0,2,6,RRT*,RRT*,1,31.624884843826294,592,539,156.54832204205331,0.0,0
overlap,0.0,3,0,RRT*,RRT*,1,12.858455896377563,471,230,233.2215489143646,0.0,0
overlap,0.0,2,8,RRT*,RRT*,1,24.300511121749878,669,516,146.70977550133702,0.0,0
overlap,0.0,2,9,Hybrid,Hybrid,1,22.105474948883057,642,292,155.29335880281525,0.0,0
overlap,0.0,3,0,GoalBias,GoalBias,1,11.164978265762329,382,268,133.33193891403562,0.0,0
overlap,0.0,2,9,RRT*,RRT*,1,28.877504110336304,658,476,134.15506682312756,0.0,0
overlap,0.0,3,0,Hybrid,Hybrid,1,10.316047191619873,150,157,114.93752591750516,0.0,0
overlap,0.0,3,1,GoalBias,GoalBias,1,4.536175012588501,102,116,130.58932106028783,0.0,0
overlap,0.0,3,2,Hybrid,Hybrid,1,8.842689037322998,604,148,143.18077700474575,0.0,0
overlap,0.0,3,2,GoalBias,GoalBias,1,15.993650913238525,479,357,117.54573317894602,0.0,0
overlap,0.0,3,3,GoalBias,GoalBias,1,7.439047336578369,307,164,149.9995317616694,0.0,0
overlap,0.0,3,2,RRT*,RRT*,1,30.916106939315796,623,540,213.3655835900657,0.0,0
overlap,0.0,3,1,RRT*,RRT*,1,43.89668083190918,879,573,229.11071955528428,0.0,0
overlap,0.0,3,3,RRT*,RRT*,1,29.38596796989441,634,585,158.97702275858433,0.0,0
overlap,0.0,3,4,GoalBias,GoalBias,1,6.207892894744873,252,136,135.97361963888704,0.0,0
overlap,0.0,3,1,Hybrid,Hybrid,1,47.80880689620972,433,423,135.17694087206888,0.0,0
overlap,0.0,3,5,RRT*,RRT*,1,6.94153904914856,143,178,158.15470261289178,0.0,0
overlap,0.0,3,5,Hybrid,Hybrid,1,17.113975048065186,681,212,158.75532916129114,0.0,0
overlap,0.0,3,5,GoalBias,GoalBias,1,21.917896032333374,565,413,162.75345208453206,0.0,0
overlap,0.0,3,6,GoalBias,GoalBias,1,5.717658996582031,188,147,140.02574069537667,0.0,0
overlap,0.0,3,6,Hybrid,Hybrid,1,8.664572954177856,139,142,126.11085774392878,0.0,0
overlap,0.0,3,4,RRT*,RRT*,1,57.54727077484131,1078,705,176.1432778596978,0.0,0
overlap,0.0,3,7,RRT*,RRT*,1,8.066011905670166,207,181,166.73570956173077,0.0,0
overlap,0.0,3,6,RRT*,RRT*,1,26.55505084991455,499,473,128.31558268359547,0.0,0
overlap,0.0,3,7,GoalBias,GoalBias,1,15.79896879196167,480,213,156.11141622878395,0.0,0
overlap,0.0,3,8,GoalBias,GoalBias,1,20.282809734344482,438,240,150.74937248353862,0.0,0
overlap,0.0,3,7,Hybrid,Hybrid,1,38.600738763809204,284,308,135.9139771384268,0.0,0
overlap,0.0,3,8,RRT*,RRT*,1,41.69821786880493,884,713,211.75202330463412,0.0,0
overlap,0.0,3,9,GoalBias,GoalBias,1,6.514221906661987,163,169,134.4097175696282,0.0,0
overlap,0.0,3,9,RRT*,RRT*,1,29.470646142959595,692,528,97.95816141685191,0.0,0
overlap,0.0,3,3,Hybrid,Hybrid,1,139.11441588401794,1068,809,173.65206001181946,0.0,0
overlap,0.0,3,9,Hybrid,Hybrid,1,26.086164951324463,278,285,142.81131173545234,0.0,0
overlap,0.0,4,0,RRT*,RRT*,1,14.452661991119385,352,289,233.54704116874356,0.0,0
overlap,0.0,3,8,Hybrid,Hybrid,1,58.72611713409424,427,384,105.50965619327953,0.0,0
overlap,0.0,3,4,Hybrid,Hybrid,1,144.70263123512268,675,650,160.10001150977195,0.0,0
overlap,0.0,4,0,GoalBias,GoalBias,1,21.673298358917236,437,411,119.03826637342681,0.0,0
overlap,0.0,4,1,RRT*,RRT*,1,15.486410140991211,358,330,155.94839538847154,0.0,0
overlap,0.0,4,1,GoalBias,GoalBias,1,11.38876485824585,270,252,163.06414317889426,0.0,0
overlap,0.0,4,1,Hybrid,Hybrid,1,14.332087993621826,294,253,156.8008388091503,0.0,0
overlap,0.0,4,2,GoalBias,GoalBias,1,15.44949197769165,465,292,136.2031924985919,0.0,0
overlap,0.0,4,2,RRT*,RRT*,1,24.019314289093018,524,456,160.74743767970753,0.0,0
overlap,0.0,4,3,GoalBias,GoalBias,1,5.611450910568237,165,147,126.5622900110115,0.0,0
overlap,0.0,4,3,RRT*,RRT*,1,17.387811183929443,378,342,153.81298094409956,0.0,0
overlap,0.0,4,4,RRT*,RRT*,1,26.137266874313354,603,412,151.91288119384146,0.0,0
overlap,0.0,4,4,GoalBias,GoalBias,1,31.162715911865234,960,569,208.39479003655188,0.0,0
overlap,0.0,4,4,Hybrid,Hybrid,1,11.495507955551147,189,202,141.16179491900738,0.0,0
overlap,0.0,4,2,Hybrid,Hybrid,1,67.62252497673035,607,502,135.46404981181587,0.0,0
overlap,0.0,4,5,RRT*,RRT*,1,24.872483730316162,595,466,154.14130654006212,0.0,0
overlap,0.0,4,5,GoalBias,GoalBias,1,26.399850130081177,867,514,187.1287875194278,0.0,0
overlap,0.0,4,3,Hybrid,Hybrid,1,67.36351490020752,702,506,164.3281342899686,0.0,0
overlap,0.0,4,6,GoalBias,GoalBias,1,12.699585914611816,357,261,163.96473359280634,0.0,0
overlap,0.0,4,6,RRT*,RRT*,1,24.113252878189087,450,454,127.79359514714372,0.0,0
overlap,0.0,4,7,RRT*,RRT*,1,13.340677976608276,306,323,166.80261375484812,0.0,0
overlap,0.0,4,6,Hybrid,Hybrid,1,23.97952914237976,300,300,144.47261490381467,0.0,0
overlap,0.0,4,7,GoalBias,GoalBias,1,14.624114990234375,366,233,156.32221074143877,0.0,0
overlap,0.0,4,5,Hybrid,Hybrid,1,58.686548948287964,620,500,200.6330107365395,0.0,0
overlap,0.0,4,8,GoalBias,GoalBias,1,12.561065912246704,350,224,150.4396882007333,0.0,0
overlap,0.0,4,7,Hybrid,Hybrid,1,31.930662870407104,910,539,136.36177093000796,0.0,0
overlap,0.0,4,9,RRT*,RRT*,1,17.086116313934326,370,379,182.70684118724768,0.0,0
overlap,0.0,4,8,RRT*,RRT*,1,42.0796058177948,884,729,180.77915304897505,0.0,0
overlap,0.0,4,9,GoalBias,GoalBias,1,24.240462064743042,755,474,118.44524482135886,0.0,0
overlap,0.2,0,0,GoalBias,GoalBias,1,3.627885103225708,43,100,138.40673494378302,0.0,0
overlap,0.2,0,0,Hybrid,Hybrid,1,6.861674070358276,403,113,111.33678022431687,0.0,0
overlap,0.2,0,0,RRT*,RRT*,1,25.276509284973145,502,494,198.68389375481027,0.0,0
overlap,0.2,0,1,RRT*,RRT*,1,9.67055630683899,255,243,161.669060775099,0.0,0
overlap,0.2,0,1,Hybrid,Hybrid,1,2.8905270099639893,43,95,129.5513713954367,0.0,0
overlap,0.2,0,1,GoalBias,GoalBias,1,16.824880123138428,378,319,154.8166790637739,0.0,0
overlap,0.0,4,8,Hybrid,Hybrid,1,66.86947894096375,877,607,157.22886183406493,0.0,0
overlap,0.2,0,2,GoalBias,GoalBias,1,3.825040817260742,46,115,125.74407287053661,0.0,0
overlap,0.2,0,2,Hybrid,Hybrid,1,2.2801520824432373,32,72,110.11459035104231,0.0,0
overlap,0.2,0,3,GoalBias,GoalBias,1,4.0720179080963135,52,119,122.48770220346984,0.0,0
overlap,0.2,0,3,Hybrid,Hybrid,1,2.631038188934326,43,92,114.67537110143192,0.0,0
overlap,0.0,4,9,Hybrid,Hybrid,1,57.63689208030701,410,392,140.61798870149946,0.0,0
overlap,0.2,0,4,GoalBias,GoalBias,1,4.086116075515747,49,117,148.96995790996985,0.0,0
overlap,0.2,0,2,RRT*,RRT*,1,23.31236720085144,503,450,145.39797041434375,0.0,0
overlap,0.2,0,4,Hybrid,Hybrid,1,2.3417208194732666,27,74,105.46603026526012,0.0,0
overlap,0.2,0,3,RRT*,RRT*,1,16.652241230010986,378,351,157.63687841997174,0.0,0
overlap,0.2,0,5,Hybrid,Hybrid,1,2.620483875274658,46,80,112.34527519505082,0.0,0
overlap,0.2,0,5,GoalBias,GoalBias,1,5.5280656814575195,145,123,125.3203546300744,0.0,0
overlap,0.2,0,4,RRT*,RRT*,1,21.29307532310486,404,392,137.90010494044134,0.0,0
overlap,0.2,0,5,RRT*,RRT*,1,17.549065113067627,413,412,136.2461701603829,0.0,0
overlap,0.2,0,6,RRT*,RRT*,1,14.321191787719727,309,296,149.3772305114829,0.0,0
overlap,0.2,0,6,Hybrid,Hybrid,1,3.8651041984558105,192,97,123.59235202936017,0.0,0
overlap,0.2,0,7,Hybrid,Hybrid,1,2.392806053161621,35,78,110.9454175762557,0.0,0
overlap,0.2,0,7,GoalBias,GoalBias,1,4.074714183807373,45,109,109.61789877706065,0.0,0
overlap,0.2,0,7,RRT*,RRT*,1,7.811375856399536,130,194,115.29109111780099,0.0,0
overlap,0.2,0,8,Hybrid,Hybrid,1,7.853526830673218,414,147,176.00186349054167,0.0,0
overlap,0.2,0,8,GoalBias,GoalBias,1,13.086030721664429,246,272,141.82754544657018,0.0,0
overlap,0.2,0,9,GoalBias,GoalBias,1,3.6260242462158203,48,111,114.19223693956971,0.0,0
overlap,0.2,0,9,Hybrid,Hybrid,1,2.0386109352111816,40,71,158.1542336340161,0.0,0
density,40,1,0,Hybrid,Hybrid,0,,,,,,
overlap,0.2,1,0,RRT*,RRT*,1,11.761467933654785,302,251,159.77810224294325,0.0,0
overlap,0.2,0,9,RRT*,RRT*,1,23.8000750541687,468,448,164.59542577085887,0.0,0
overlap,0.2,0,8,RRT*,RRT*,1,34.53636407852173,709,583,196.95921182351566,0.0,0
overlap,0.2,1,0,Hybrid,Hybrid,1,4.656614065170288,76,113,122.01573282329272,0.0,0
overlap,0.2,1,1,Hybrid,Hybrid,1,2.643650770187378,65,83,104.97145979313872,0.0,0
overlap,0.2,1,1,GoalBias,GoalBias,1,9.915091037750244,223,247,124.228342440969,0.0,0
overlap,0.2,1,0,GoalBias,GoalBias,1,22.21065402030945,582,423,206.92714247277573,0.0,0
overlap,0.2,1,2,GoalBias,GoalBias,1,5.240023612976074,98,133,119.97047334627295,0.0,0
overlap,0.2,1,2,Hybrid,Hybrid,1,4.483170747756958,156,118,121.09064994985266,0.0,0
overlap,0.2,1,3,GoalBias,GoalBias,1,5.600858926773071,151,161,111.90213866981108,0.0,0
overlap,0.2,1,3,RRT*,RRT*,1,15.669202089309692,408,314,115.56425989110198,0.0,0
overlap,0.2,1,2,RRT*,RRT*,1,28.193366050720215,669,519,183.54487253035455,0.0,0
overlap,0.2,1,4,GoalBias,GoalBias,1,6.809747934341431,151,179,122.97632265413931,0.0,0
overlap,0.2,0,6,GoalBias,GoalBias,1,90.01726603507996,1288,1169,118.5826758208187,0.0,0
overlap,0.2,1,1,RRT*,RRT*,1,43.97428894042969,901,776,225.20151889968523,0.0,0
overlap,0.2,1,3,Hybrid,Hybrid,1,20.158477783203125,336,274,129.53800400153762,0.0,0
overlap,0.2,1,5,GoalBias,GoalBias,1,13.002378225326538,308,270,148.9200007124799,0.0,0
overlap,0.0,4,0,Hybrid,Hybrid,1,354.4604711532593,1573,980,168.16514839761226,0.0,0
overlap,0.2,1,5,RRT*,RRT*,1,24.446960926055908,562,465,118.07571303235389,0.0,0
overlap,0.2,1,4,RRT*,RRT*,1,37.507423877716064,757,629,214.09214228687875,0.0,0
overlap,0.2,1,4,Hybrid,Hybrid,1,36.44669198989868,638,411,112.28273034024718,0.0,0
overlap,0.2,1,7,RRT*,RRT*,1,7.807143211364746,187,203,100.83092308094413,0.0,0
overlap,0.2,1,7,Hybrid,Hybrid,1,2.837110996246338,61,87,124.46258120447607,0.0,0
overlap,0.2,1,5,Hybrid,Hybrid,1,39.38391900062561,496,308,131.02720658734248,0.0,0
overlap,0.2,1,8,GoalBias,GoalBias,1,6.585680961608887,126,165,118.41390744588587,0.0,0
overlap,0.2,1,6,RRT*,RRT*,1,36.9759202003479,751,644,174.49061945194362,0.0,0
overlap,0.2,1,6,Hybrid,Hybrid,1,30.32043719291687,287,324,158.6495379781496,0.0,0
overlap,0.2,1,7,GoalBias,GoalBias,1,20.52738618850708,349,371,161.12099813498588,0.0,0
overlap,0.2,1,8,RRT*,RRT*,1,25.17701768875122,762,501,142.57426014471113,0.0,0
overlap,0.2,1,9,RRT*,RRT*,1,13.041277170181274,355,293,139.29841671984306,0.0,0
overlap,0.2,2,0,GoalBias,GoalBias,1,12.097452163696289,422,295,150.6683650607378,0.0,0
overlap,0.2,1,9,Hybrid,Hybrid,1,22.70392394065857,277,273,153.07958166525867,0.0,0
overlap,0.2,2,0,RRT*,RRT*,1,20.46214008331299,466,438,121.75128252473725,0.0,0
overlap,0.2,1,9,GoalBias,GoalBias,1,32.75619673728943,858,458,167.17122557266592,0.0,0
overlap,0.2,2,1,RRT*,RRT*,1,9.565141916275024,151,222,138.3902174916677,0.0,0
overlap,0.2,2,1,GoalBias,GoalBias,1,28.130729913711548,577,517,141.66340698784967,0.0,0
overlap,0.2,2,2,RRT*,RRT*,1,25.744765996932983,532,502,186.00890104979467,0.0,0
overlap,0.2,2,2,GoalBias,GoalBias,1,7.714382171630859,211,198,120.79687771427568,0.0,0
overlap,0.2,2,3,RRT*,RRT*,1,17.8125741481781,329,358,163.75410002503844,0.0,0
overlap,0.2,2,3,GoalBias,GoalBias,1,34.600464820861816,768,566,167.92952376382007,0.0,0
overlap,0.2,1,6,GoalBias,GoalBias,1,155.0434329509735,1307,1124,174.0316714227229,0.0,0
overlap,0.2,2,2,Hybrid,Hybrid,1,61.420703172683716,472,470,192.61467557414525,0.0,0
overlap,0.2,2,4,GoalBias,GoalBias,1,7.56882119178772,224,198,154.27489585523492,0.0,0
overlap,0.2,2,4,RRT*,RRT*,1,12.382152080535889,256,277,145.92735157250902,0.0,0
overlap,0.2,2,3,Hybrid,Hybrid,1,21.868960857391357,435,333,113.50119378826506,0.0,0
overlap,0.2,2,5,RRT*,RRT*,1,14.51406192779541,292,327,146.2198159555971,0.0,0
overlap,0.2,2,5,GoalBias,GoalBias,1,13.380027770996094,389,321,156.33794222155694,0.0,0
overlap,0.2,2,5,Hybrid,Hybrid,1,18.079102277755737,355,304,127.6282459171895,0.0,0
overlap,0.2,2,6,RRT*,RRT*,1,15.772752046585083,337,349,154.47824848918196,0.0,0
overlap,0.2,2,0,Hybrid,Hybrid,1,145.8925051689148,569,557,145.3325911171814,0.0,0
overlap,0.2,1,8,Hybrid,Hybrid,1,175.1795358657837,843,676,131.98182343148025,0.0,0
overlap,0.2,2,6,GoalBias,GoalBias,1,7.409809827804565,247,191,127.61939456989536,0.0,0
overlap,0.2,2,6,Hybrid,Hybrid,1,34.82290816307068,445,403,150.70485040360546,0.0,0
overlap,0.2,2,7,GoalBias,GoalBias,1,37.4806010723114,812,668,138.83243144086566,0.0,0
overlap,0.2,2,8,GoalBias,GoalBias,1,4.669249057769775,113,146,113.69927123266672,0.0,0
overlap,0.2,2,7,RRT*,RRT*,1,57.91052222251892,1059,946,158.70372577494877,0.0,0
overlap,0.2,2,8,RRT*,RRT*,1,27.763835191726685,554,538,202.8307909468597,0.0,0
overlap,0.2,2,4,Hybrid,Hybrid,1,105.04624795913696,422,455,162.9266530739255,0.0,0
overlap,0.2,2,9,GoalBias,GoalBias,1,20.742242097854614,639,414,192.53068195382124,0.0,0
overlap,0.2,2,9,RRT*,RRT*,1,26.556221961975098,538,541,184.52206980639966,0.0,0
overlap,0.2,2,9,Hybrid,Hybrid,1,24.848691940307617,410,346,138.84407609631532,0.0,0
overlap,0.2,2,1,Hybrid,Hybrid,1,226.66373300552368,907,815,179.15825456386506,0.0,0
overlap,0.2,3,0,GoalBias,GoalBias,1,5.61122465133667,113,144,134.145124075467,0.0,0
overlap,0.2,3,0,RRT*,RRT*,1,7.6008570194244385,110,183,165.98766234984902,0.0,0
overlap,0.2,3,0,Hybrid,Hybrid,1,2.575814962387085,59,83,123.12766588673931,0.0,0
overlap,0.2,3,1,Hybrid,Hybrid,1,2.18841814994812,33,76,140.98922620614337,0.0,0
overlap,0.2,2,8,Hybrid,Hybrid,1,53.78900098800659,259,325,159.9695491874972,0.0,0
overlap,0.2,3,2,GoalBias,GoalBias,1,5.731388092041016,114,151,117.43329360692488,0.0,0
overlap,0.2,3,2,Hybrid,Hybrid,1,3.3308138847351074,99,96,114.01647612928609,0.0,0
overlap,0.2,3,2,RRT*,RRT*,1,10.930525779724121,226,271,132.9506214861128,0.0,0
overlap,0.2,3,3,Hybrid,Hybrid,1,5.627142906188965,164,137,145.11436538147228,0.0,0
overlap,0.2,3,3,GoalBias,GoalBias,1,7.492671012878418,209,192,136.04327226581105,0.0,0
overlap,0.2,3,1,RRT*,RRT*,1,21.21783971786499,472,472,177.02457220570275,0.0,0
overlap,0.2,3,1,GoalBias,GoalBias,1,22.176682710647583,534,422,158.68749527832708,0.0,0
overlap,0.2,3,4,Hybrid,Hybrid,1,4.077144145965576,81,100,114.13777942243175,0.0,0
overlap,0.2,3,5,RRT*,RRT*,1,12.180455207824707,292,291,155.74825536589685,0.0,0
overlap,0.2,3,5,Hybrid,Hybrid,1,2.7183098793029785,56,85,115.48346331893688,0.0,0
overlap,0.2,3,4,RRT*,RRT*,1,22.518697023391724,404,421,161.11644625705517,0.0,0
overlap,0.2,3,4,GoalBias,GoalBias,1,23.945136070251465,624,477,142.53646254573343,0.0,0
overlap,0.2,3,6,Hybrid,Hybrid,1,3.0858378410339355,45,89,142.46862117200365,0.0,0
overlap,0.2,3,6,GoalBias,GoalBias,1,4.975685119628906,107,132,157.21222022340137,0.0,0
overlap,0.2,3,5,GoalBias,GoalBias,1,20.64254903793335,849,322,144.5991398333446,0.0,0
